time,split,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,mean_ms,n,ram_limit_mb,ram_usage_mb
1636553672.0,train,2.0,0.531007,8544.221,8393.142,8465.351,8486.831,8516.297,8534.31,8537.5,8539.914,8392.036,170.0,1024.0,480.653312
1636553685.0,train,2.0,0.519589,2985.27,2840.629,2914.893,2929.39,2942.481,2965.127,2965.713,2966.134,2827.986,180.0,1024.0,488.517632
1636553698.0,train,2.0,0.431666,3092.305,2964.086,3060.352,3063.221,3078.574,3084.327,3089.311,3090.272,2959.742,190.0,1024.0,499.134464
1636553711.0,train,2.0,0.674343,7732.03,7528.179,7662.082,7693.453,7709.386,7715.379,7721.158,7726.8,7530.571,200.0,1024.0,507.129856
1636553724.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553737.0,train,2.0,0.70743,11291.59,11097.458,11196.91,11204.677,11222.205,11260.877,11269.412,11271.078,11102.339,210.0,1024.0,519.012352
1636553750.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553763.0,train,2.0,0.619805,11895.059,11705.895,11818.292,11858.102,11871.609,11886.441,11889.677,11890.903,11719.763,220.0,1024.0,529.846272
1636553776.0,train,2.0,0.740856,10203.839,10030.439,10144.785,10148.033,10168.128,10177.997,10182.814,10184.382,10015.773,230.0,1024.0,541.437952
1636553789.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553802.0,train,2.0,0.936727,12602.565,12375.869,12522.917,12533.059,12577.045,12581.921,12589.374,12598.609,12402.394,240.0,1024.0,553.050112
1636553815.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553828.0,train,2.0,0.764781,12306.515,12044.014,12182.48,12203.636,12275.532,12286.288,12294.708,12299.546,12064.57,250.0,1024.0,567.529472
1636553841.0,train,2.0,0.655772,10619.594,10405.252,10525.919,10574.278,10596.186,10610.31,10614.396,10615.767,10412.5,260.0,1024.0,578.985984
1636553854.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553867.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553880.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553893.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553906.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553919.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553932.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553945.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553958.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553971.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553984.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636553997.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554010.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554023.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554036.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554049.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554062.0,train,1.0,0.01138,181.246,174.922,179.883,179.883,180.117,180.117,180.117,180.117,175.788,10.0,2048.0,659.156992
1636554075.0,train,1.0,0.068614,769.331,586.671,665.222,671.086,672.056,746.01,748.804,748.804,589.193,30.0,2048.0,767.377408
1636554088.0,train,1.0,0.068614,1127.836,926.446,1027.362,1032.052,1124.044,1126.479,1126.664,1126.664,889.415,40.0,2048.0,800.91136
1636554101.0,train,1.0,0.169702,1167.202,867.183,1064.226,1073.364,1162.766,1164.072,1165.177,1165.177,928.549,50.0,2048.0,889.491456
1636554114.0,train,1.0,0.169702,1105.662,1068.319,1077.323,1079.375,1100.811,1101.491,1101.944,1102.079,1031.215,60.0,2048.0,939.720704
1636554127.0,train,1.0,0.256353,2476.305,2361.357,2385.319,2389.133,2449.554,2453.755,2455.127,2455.453,2343.581,70.0,2048.0,987.58656
1636554140.0,train,1.0,0.377196,1370.352,1237.24,1336.666,1343.76,1365.924,1368.204,1369.813,1370.012,1252.952,80.0,2048.0,997.277696
1636554153.0,train,1.0,0.377196,1629.003,1432.385,1532.784,1546.805,1557.742,1625.805,1627.873,1628.139,1400.793,90.0,2048.0,1004.253184
1636554166.0,train,1.0,0.366896,1865.195,1667.373,1767.388,1770.674,1845.934,1849.797,1861.768,1863.492,1680.382,110.0,2048.0,432.480256
1636554179.0,train,1.0,0.30767,2089.734,1956.138,1987.684,2054.441,2059.908,2066.157,2069.027,2075.577,1889.53,120.0,2048.0,438.505472
1636554192.0,train,1.0,0.30767,2237.456,2067.351,2155.516,2166.999,2177.405,2181.891,2236.447,2236.511,2030.484,130.0,2048.0,443.654144
1636554205.0,train,1.0,0.414731,4885.42,4487.723,4693.845,4770.393,4876.053,4876.916,4878.055,4878.41,4317.153,140.0,2048.0,451.289088
1636554218.0,train,1.0,0.452184,2873.415,2369.409,2567.814,2573.886,2737.902,2832.076,2850.406,2857.369,2408.166,150.0,2048.0,458.952704
1636554231.0,train,1.0,0.452184,2784.799,2597.556,2744.859,2747.347,2754.829,2768.95,2778.952,2781.787,2566.459,160.0,2048.0,466.751488
1636554244.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554257.0,train,1.0,0.554053,6649.661,6343.978,6567.121,6572.863,6581.075,6641.481,6645.542,6646.116,6136.101,170.0,2048.0,476.946432
1636554270.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554283.0,train,1.0,0.40688,13272.712,13001.477,13193.273,13206.663,13266.931,13269.363,13270.848,13272.11,12840.496,180.0,2048.0,533.753856
1636554296.0,train,1.0,0.698835,8087.816,7872.905,7981.05,7993.747,8016.014,8080.959,8084.255,8085.599,7743.063,190.0,2048.0,542.142464
1636554309.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554322.0,train,1.0,0.509997,11870.121,11515.245,11771.161,11777.451,11797.275,11807.414,11813.464,11864.894,11402.095,200.0,2048.0,551.6288
1636554335.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554348.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554361.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554374.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554387.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554400.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554413.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554426.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554439.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554452.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554465.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554478.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554491.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554504.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554517.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554530.0,train,1.0,0.0,212.926,181.307,184.173,184.173,186.144,186.144,186.144,186.144,181.441,10.0,1024.0,626.09408
1636554543.0,train,1.0,0.070828,358.682,349.978,353.392,353.392,357.177,357.516,357.516,357.516,346.181,20.0,1024.0,694.079488
1636554556.0,train,1.0,0.01017,967.911,618.075,716.713,722.367,725.76,726.213,729.351,729.351,632.326,30.0,1024.0,737.923072
1636554569.0,train,1.0,0.01017,735.107,723.334,727.418,727.777,731.757,734.829,734.885,734.885,695.261,40.0,1024.0,771.387392
1636554582.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554595.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554608.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554621.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554634.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554647.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554660.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554673.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554686.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554699.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554712.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554725.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554738.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554751.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554764.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554777.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554790.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554803.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554816.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554829.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554842.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636554855.0,train,2.0,0.0,210.476,197.447,205.695,205.695,207.762,207.762,207.762,207.762,197.858,10.0,2048.0,290.095104
1636554868.0,train,2.0,0.0,330.013,316.47,322.723,322.723,325.824,328.362,328.362,328.362,316.548,20.0,2048.0,290.095104
1636554881.0,train,2.0,0.0,480.655,461.254,471.236,471.252,478.411,478.546,480.01,480.01,462.222,30.0,2048.0,140.53376
1636554894.0,train,2.0,0.053926,646.542,623.881,631.245,631.281,638.161,643.545,645.359,645.359,625.748,40.0,2048.0,217.878528
1636554907.0,train,2.0,0.131976,924.06,892.232,903.125,905.568,916.897,920.522,921.813,922.536,876.807,60.0,2048.0,356.835328
1636554920.0,train,2.0,0.249553,1765.718,1702.459,1725.652,1732.22,1742.677,1749.977,1754.418,1755.988,1695.888,70.0,2048.0,412.004352
1636554933.0,train,2.0,0.249553,1161.893,1127.198,1147.764,1148.635,1157.413,1159.753,1160.758,1161.664,1126.069,80.0,2048.0,416.661504
1636554946.0,train,2.0,0.285719,1346.551,1254.574,1308.613,1311.917,1330.671,1332.661,1338.108,1338.516,1264.683,90.0,2048.0,421.105664
1636554959.0,train,2.0,0.38163,1481.373,1409.559,1451.587,1452.462,1453.756,1475.73,1477.004,1477.461,1406.54,100.0,2048.0,430.587904
1636554972.0,train,2.0,0.311608,1604.796,1518.699,1561.64,1576.937,1593.076,1599.329,1602.961,1603.909,1520.811,110.0,2048.0,436.195328
1636554985.0,train,2.0,0.394314,1802.555,1728.775,1767.293,1770.128,1787.113,1793.648,1800.825,1800.83,1715.121,120.0,2048.0,441.38496
1636554998.0,train,2.0,0.475604,2037.688,1952.302,2009.932,2018.927,2023.947,2033.554,2036.738,2037.435,1947.097,130.0,2048.0,447.328256
1636555011.0,train,2.0,0.516287,2760.952,2650.858,2712.054,2713.384,2730.15,2747.737,2753.2,2754.92,2642.3,140.0,2048.0,454.770688
1636555024.0,train,2.0,0.516287,3054.29,2966.121,3009.46,3017.143,3036.804,3040.686,3046.643,3047.487,2935.713,150.0,2048.0,460.894208
1636555037.0,train,2.0,0.459242,4425.159,4284.586,4329.473,4337.212,4398.83,4404.955,4407.928,4418.889,4279.076,160.0,2048.0,468.819968
1636555050.0,train,2.0,0.56619,3592.662,3447.996,3550.84,3557.719,3566.489,3579.922,3590.819,3591.542,3437.532,170.0,2048.0,477.650944
1636555063.0,train,2.0,0.56619,3545.426,3394.91,3488.416,3490.742,3515.376,3516.901,3518.482,3542.239,3401.605,180.0,2048.0,543.440896
1636555076.0,train,2.0,0.427083,10082.736,9941.07,10016.334,10018.947,10037.256,10079.605,10080.771,10082.185,9933.636,190.0,2048.0,556.60544
1636555089.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555102.0,train,2.0,0.536488,6473.907,6320.105,6391.296,6424.88,6434.462,6440.376,6449.93,6473.59,6315.352,200.0,2048.0,566.796288
1636555115.0,train,2.0,0.571991,11931.924,11812.096,11888.219,11891.2,11911.13,11928.478,11929.508,11929.568,11789.466,210.0,2048.0,576.536576
1636555128.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555141.0,train,2.0,0.740285,13157.585,12985.565,13106.123,13112.914,13115.522,13141.347,13145.682,13147.095,12981.757,220.0,2048.0,586.776576
1636555154.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555167.0,train,2.0,0.624625,9058.292,8867.644,8974.186,8978.546,8999.906,9033.555,9035.39,9036.925,8863.833,230.0,2048.0,598.03648
1636555180.0,train,2.0,0.710692,12508.516,12298.233,12405.636,12455.863,12478.88,12497.251,12505.644,12506.669,12314.331,240.0,2048.0,609.36192
1636555193.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555206.0,train,2.0,0.823236,14700.755,14471.26,14614.968,14630.207,14671.187,14684.792,14697.644,14698.115,14473.861,250.0,2048.0,622.665728
1636555219.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555232.0,train,2.0,0.928746,8555.71,8315.878,8475.416,8487.404,8526.987,8533.081,8543.369,8547.152,8346.378,260.0,2048.0,635.768832
1636555245.0,train,2.0,0.886891,13099.178,12876.534,13009.672,13018.692,13062.607,13064.184,13076.623,13090.828,12874.746,270.0,2048.0,649.13408
1636555258.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555271.0,train,2.0,0.824098,12966.483,12737.086,12860.255,12900.111,12944.773,12946.888,12960.849,12965.384,12734.52,280.0,2048.0,662.102016
1636555284.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555297.0,train,2.0,0.746959,13063.863,12815.004,12954.17,12982.692,13045.27,13051.203,13058.977,13060.467,12827.606,290.0,2048.0,678.223872
1636555310.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555323.0,train,2.0,1.024457,16752.006,16509.535,16641.634,16664.846,16725.469,16743.797,16750.014,16751.605,16510.406,300.0,2048.0,693.059584
1636555336.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555349.0,train,2.0,1.222709,16822.754,16509.763,16720.33,16749.507,16795.261,16816.381,16819.99,16821.853,16539.859,310.0,2048.0,708.01408
1636555362.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555375.0,train,2.0,0.978312,19377.909,19101.425,19236.545,19277.19,19337.339,19355.701,19369.803,19372.622,19091.537,320.0,2048.0,725.262336
1636555388.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555401.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555414.0,train,2.0,0.740763,21963.889,21722.344,21847.468,21869.165,21919.183,21939.323,21958.098,21960.174,21668.169,330.0,2048.0,742.78912
1636555427.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555440.0,train,2.0,1.017904,22635.241,22342.166,22486.705,22537.348,22604.31,22613.196,22630.269,22633.291,22341.476,340.0,2048.0,760.213504
1636555453.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555466.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555479.0,train,2.0,0.996544,25279.961,25041.708,25161.904,25181.809,25251.638,25267.722,25273.66,25274.556,25019.873,350.0,2048.0,780.120064
1636555492.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555505.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555518.0,train,2.0,1.210739,27457.092,27099.124,27332.559,27354.083,27411.862,27429.959,27450.584,27453.691,27113.888,360.0,2048.0,799.039488
1636555531.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555544.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555557.0,train,2.0,1.276808,28012.926,27687.62,27915.084,27933.961,27976.573,28006.734,28008.874,28011.039,27695.787,370.0,2048.0,816.726016
1636555570.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555583.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555596.0,train,2.0,0.881292,31950.671,31629.126,31834.219,31869.664,31921.094,31928.624,31945.365,31947.24,31635.014,380.0,2048.0,837.24288
1636555609.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555622.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555635.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555648.0,train,2.0,0.875193,35350.95,35028.314,35206.404,35224.051,35323.756,35335.877,35346.292,35349.137,35025.023,390.0,2048.0,858.120192
1636555661.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555674.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555687.0,train,2.0,0.978793,34408.141,34038.771,34239.182,34258.379,34344.955,34384.111,34388.434,34398.721,34042.937,400.0,2048.0,881.463296
1636555700.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
1636555713.0,train,0.5,0.0,168.65,165.001,168.363,168.363,168.644,168.644,168.644,168.644,164.099,10.0,256.0,75.722752
